,wa_id,Crownfunding,Lien,Don,Nb Tipers,Temps
804,2111642,tipeee,https://www.tipeee.com/captain-popcorn,€165,38,2022-04-16 20:35:24.973314
805,2275556,utip,https://utip.io/vinceventrilok,[],[],2022-04-16 20:35:33.872660
806,2133699,tipeee,https://en.tipeee.com/pgmarco,€0,0,2022-04-16 20:35:40.950073
807,2193396,kickstarter,https://www.kickstarter.com/projects/dcellgames/unbeatable,[],[],2022-04-16 20:35:46.746146
808,1301690,tipeee,https://fr.tipeee.com/davidk,0 €,0,2022-04-16 20:35:53.626385
809,2125864,tipeee,https://www.tipeee.com/helioxlab,€230,72,2022-04-16 20:36:01.294368
810,2192712,utip,https://utip.io/anthosensei,[],2 039,2022-04-16 20:36:13.556688
811,1416001,utip,https://utip.io/lilix,[],37,2022-04-16 20:36:42.566849
812,2241623,paypal,https://paypal.me/pools/c/8lHJy4vM23,[],[],2022-04-16 20:37:05.467435
813,148877,tipeee,http://tipeee.laurentcacciavlog.fr,€17,5,2022-04-16 20:37:12.827134
814,1332365,ulule,https://fr.ulule.com/recetteszelda/,[],[],2022-04-16 20:37:20.476136
815,23416,utip,https://utip.io/ezioscaletti,[],4,2022-04-16 20:37:29.114728
816,166499,paypal,https://www.paypal.me/apprendreitalien,[],[],2022-04-16 20:37:36.449967
817,1223180,patreon,https://www.patreon.com/lereglement,[],[],2022-04-16 20:37:48.538672
818,1729081,utip,https://utip.io/j0nathan,[],[],2022-04-16 20:37:56.642899
819,2365788,paypal,https://www.paypal.com/donate?hosted_button_id=H9QLL2V4L5HBE,[],[],2022-04-16 20:38:04.171661
820,1499164,utip,https://utip.io/gamenextdoor,[],967,2022-04-16 20:38:13.173719
821,398337,ulule,https://fr.ulule.com/retro-decouverte-saison-3,[],[],2022-04-16 20:38:20.631448
822,329479,utip,https://utip.io/thehug0geek,[],11,2022-04-16 20:38:29.720429
823,348490,patreon,https://www.patreon.com/ikson,[],[],2022-04-16 20:38:38.352289
824,759816,kisskissbankbank,https://www.kisskissbankbank.com/fr/projects/les-poupees-k-l-eveil-a-la-diversite,[],[],2022-04-16 20:38:47.594709
825,832808,paypal,https://paypal.me/pools/c/8wyszFq0Li,[],[],2022-04-16 20:39:11.344892
826,2192315,utip,https://www.utip.io/mrelderscrolls,[],980,2022-04-16 20:39:21.257797
827,1260389,tipeee,https://www.tipeee.com/draw-my-economy,€0,0,2022-04-16 20:39:29.608707
828,2600,ulule,https://fr.ulule.com/tubonia-tome-2,[],[],2022-04-16 20:39:37.305557
829,1404657,paypal,https://www.paypal.me/JessySimon,[],[],2022-04-16 20:39:44.819321
830,2268775,utip,https://www.utip.io/yaskoippo,[],209,2022-04-16 20:39:57.532116
831,144229,tipeee,https://www.tipeee.com/tyllou,€28,13,2022-04-16 20:40:04.570328
832,2323500,tipeee,https://fr.tipeee.com/jdmp-kokoro-team,0 €,0,2022-04-16 20:40:11.397116
833,2253130,paypal,https://www.paypal.me/farcraft15,[],[],2022-04-16 20:40:18.893581
834,77904,tipeee,https://fr.tipeee.com/aurelien-fontenoy,0 €,0,2022-04-16 20:40:25.483904
835,667305,tipeee,https://fr.tipeee.com/jiiksonchichaytb,0 €,0,2022-04-16 20:40:32.363759
836,596345,paypal,https://paypal.me/SartyChaud,[],[],2022-04-16 20:40:40.647950
837,1148511,tipeee,https://www.tipeee.com/stephanie-nanie,[],[],2022-04-16 20:40:47.931010
838,2072891,utip,https://utip.io/tofanger,[],9,2022-04-16 20:40:56.903637
839,38153,utip,https://www.utip.io/tenko,[],91,2022-04-16 20:41:05.393516
840,2184170,tipeee,https://fr.tipeee.com/_spl4fou,[],[],2022-04-16 20:41:12.316214
841,516356,tipeee,https://www.tipeee.com/l4st-4ngel,€0,0,2022-04-16 20:41:19.014341
842,1561911,tipeee,https://www.tipeee.com/code-rno,€585,120,2022-04-16 20:41:25.936916
843,2254817,paypal,https://www.paypal.me/DylanAustoni,[],[],2022-04-16 20:41:33.001303
844,2245355,paypal,https://paypal.me/pools/c/8qaBEZnPe2,[],[],2022-04-16 20:41:46.645780
845,2321399,tipeee,https://www.tipeee.com/gryfox,€10,1,2022-04-16 20:41:55.359903
846,1101342,patreon,https://www.patreon.com/harkiadel,[],[],2022-04-16 20:42:06.776717
847,2245210,tipeee,https://fr.tipeee.com/family-flow,0 €,0,2022-04-16 20:42:13.580704
848,653573,tipeee,https://fr.tipeee.com/the-share-players,0 €,0,2022-04-16 20:42:20.230841
849,2183820,tipeee,https://fr.tipeee.com/kentra-president-2022,0 €,0,2022-04-16 20:42:27.041313
850,2241253,tipeee,https://www.tipeee.com/le-precepteur,€477,84,2022-04-16 20:42:34.733939
851,2319962,utip,https://utip.io/flam,[],144,2022-04-16 20:42:48.706521
852,2161937,paypal,https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=NPJKFFT94DECY,[],[],2022-04-16 20:42:55.695434
853,1683296,utip,https://utip.io/chrisdetek,[],101,2022-04-16 20:43:03.808825
854,67115,ulule,https://fr.ulule.com/lost-in-blindness,[],[],2022-04-16 20:43:11.384675
855,311467,utip,https://utip.io/royleviking,[],764,2022-04-16 20:43:21.841809
856,2307839,tipeee,https://fr.tipeee.com/oxem,81 €,7,2022-04-16 20:43:28.959921
857,365726,tipeee,https://fr.tipeee.com/typex,[],[],2022-04-16 20:43:35.444351
858,1043341,utip,https://utip.io/nexusesport,[],1,2022-04-16 20:43:44.989891
859,1137698,tipeee,https://fr.tipeee.com/super-heco-projet,1 369 €,32,2022-04-16 20:43:52.665596
860,260095,tipeee,https://fr.tipeee.com/gong-gi-or-no-gi,0 €,0,2022-04-16 20:43:59.751533
861,2188692,utip,https://utip.io/joyjoyc,[],2 198,2022-04-16 20:44:08.373230
862,2317706,utip,https://utip.io/beautycrispy,[],121,2022-04-16 20:44:17.268042
863,453613,tipeee,https://fr.tipeee.com/arnosunshine,0 €,0,2022-04-16 20:44:23.913989
864,208027,tipeee,https://en.tipeee.com/cantdu58,€0,0,2022-04-16 20:44:30.816215
865,2406413,patreon,https://www.patreon.com/WispJagster,[],[],2022-04-16 20:44:42.420127
866,2222550,tipeee,https://fr.tipeee.com/dr_robot,0 €,0,2022-04-16 20:44:49.007265
867,290054,utip,https://utip.io/lemecanodudimanche,[],241,2022-04-16 20:45:05.657978
868,760999,patreon,https://www.patreon.com/futura_explorer_le_monde?utm_source=yt&utm_campaign=Patreon,[],[],2022-04-16 20:45:17.446702
869,193011,tipeee,https://www.tipeee.com/casarhema-satellite2,"€48,577",253,2022-04-16 20:45:26.989462
870,4473,utip,https://utip.io/ermitemoderne,[],10 706,2022-04-16 20:45:40.983901
871,794059,utip,https://utip.io/jordanperrigaud,[],499,2022-04-16 20:45:49.312222
872,1445269,utip,https://utip.io/hypersoutien,[],613,2022-04-16 20:45:58.592299
873,612090,paypal,https://www.paypal.me/OUTSID3RYT?locale.x=fr_FR,[],[],2022-04-16 20:46:05.886421
874,1305923,utip,https://utip.io/kiliracooper,[],1 039,2022-04-16 20:46:15.394261
875,375659,tipeee,https://www.tipeee.com/teampl,€0,0,2022-04-16 20:46:22.263950
876,60255,ulule,https://fr.ulule.com/le-monde-selon-delavier,[],[],2022-04-16 20:46:29.760338
877,2219293,tipeee,https://fr.tipeee.com/smellslikegasoline,233 €,37,2022-04-16 20:46:36.869715
878,1621458,utip,https://utip.io/misterzetblackz,[],286,2022-04-16 20:46:45.678115
879,2191523,tipeee,https://fr.tipeee.com/flanny,0 €,0,2022-04-16 20:46:52.265385
880,901840,utip,https://utip.io/mgytb,[],1,2022-04-16 20:47:04.064366
881,428388,tipeee,http://www.tipeee.com/cyrusnorth,[],[],2022-04-16 20:47:10.720671
882,2209155,paypal,https://www.paypal.com/paypalme/RapFrOff,[],[],2022-04-16 20:47:18.024202
883,2303114,patreon,http://www.patreon.com/sibyllinem,[],[],2022-04-16 20:47:28.724496
884,1090531,tipeee,https://fr.tipeee.com/misterwalt,33 €,3,2022-04-16 20:47:35.290754
885,2222481,paypal,https://www.paypal.me/FarGaming69,[],[],2022-04-16 20:47:42.416537
886,89298,utip,https://utip.io/jessptitatelier,[],267,2022-04-16 20:47:50.707056
887,435294,tipeee,https://fr.tipeee.com/micmaths,[],[],2022-04-16 20:47:57.864966
888,704965,tipeee,https://fr.tipeee.com/ansei,[],[],2022-04-16 20:48:04.421254
889,282854,tipeee,https://www.tipeee.com/didi-chandouidouiâ\x80\x8b,[],[],2022-04-16 20:48:11.243138
890,889593,utip,https://utip.io/von,[],8,2022-04-16 20:48:21.117962
891,2303051,tipeee,https://fr.tipeee.com/jeannot-se-livre,57 €,4,2022-04-16 20:48:28.158116
892,1096373,tipeee,https://fr.tipeee.com/mister-geopolitix,177 €,24,2022-04-16 20:48:34.933548
893,1963951,ulule,https://fr.ulule.com/coupe-des-4-mais,[],[],2022-04-16 20:48:40.908392
894,2315306,tipeee,https://fr.tipeee.com/thomas-laurent,378 €,94,2022-04-16 20:48:48.602979
895,2235597,tipeee,https://fr.tipeee.com/kyenan,0 €,0,2022-04-16 20:48:55.268681
896,2235702,utip,https://utip.io/waxxof,[],0,2022-04-16 20:49:04.468377
897,20959,tipeee,https://www.tipeee.com/quenton,[],[],2022-04-16 20:49:10.882185
898,2198190,utip,https://utip.io/roufnaproduction,[],11,2022-04-16 20:49:21.937660
899,2067,kisskissbankbank,https://www.kisskissbankbank.com/fr/projects/the-quest-of-redemption-sheshounet-va-prendre-cher,[],[],2022-04-16 20:49:31.186996
900,1039570,paypal,https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=CCDZ96JGVJG7E,[],[],2022-04-16 20:49:38.967091
901,2196248,tipeee,https://fr.tipeee.com/sur_le_champ,[],[],2022-04-16 20:49:46.229426
902,213893,kickstarter,https://www.kickstarter.com/projects/joue-play/joue-play-everyone-can-play-music/,[],[],2022-04-16 20:49:52.308219
903,2274424,utip,https://utip.io/maitrekal,[],53,2022-04-16 20:50:03.158484
904,2191427,utip,https://utip.io/powerjumper,[],[],2022-04-16 20:50:11.190632
905,751968,ulule,https://www.ulule.com/librario-0,[],[],2022-04-16 20:50:19.058886
906,1968960,utip,https://utip.io/ggrd,[],9,2022-04-16 20:50:33.713998
907,501407,utip,https://utip.io/soutenirkeyops,[],206,2022-04-16 20:50:45.292660
908,659105,patreon,https://www.patreon.com/PandasamaSims4,[],[],2022-04-16 20:50:59.197002
909,1609974,utip,https://utip.io/hugopro,[],3 182,2022-04-16 20:51:12.397035
910,2162458,ulule,https://fr.ulule.com/trinketbox/,[],[],2022-04-16 20:51:19.907117
911,1344107,utip,https://utip.io/azedstories/shop,[],1 420,2022-04-16 20:51:28.332599
912,894476,patreon,https://www.patreon.com/shadowboy32/posts,[],[],2022-04-16 20:51:33.894473
913,1230827,paypal,https://www.paypal.com/pools/c/8kcZ9I5BLD,[],[],2022-04-16 20:51:56.606225
914,2319365,kickstarter,https://www.kickstarter.com/projects/1162110258/6-siege-the-board-game,[],[],2022-04-16 20:52:02.170541
915,2188715,utip,https://utip.io/sawpalin,[],659,2022-04-16 20:52:11.114752
916,2160521,tipeee,https://fr.tipeee.com/french-wargame-studio,[],1 207,2022-04-16 20:52:18.304400
917,758861,paypal,https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=TENUS5LB6FTF2,[],[],2022-04-16 20:52:25.970277
918,2322873,utip,https://utip.io/zalidan,[],74,2022-04-16 20:52:34.392143
919,2245285,paypal,https://www.paypal.com/donate/?token=LmxGcljOL5gJrZokZb8pwjkkJf14oBroaHKFnoLQMT1imvR5shWHy0WvcXXD_O7b_5SVkG&country.x=FR&locale.x=FR,[],[],2022-04-16 20:52:40.331819
920,2139372,tipeee,https://fr.tipeee.com/made-by-amaury,0 €,0,2022-04-16 20:52:52.925330
921,2303504,patreon,https://www.patreon.com/antastesia,[],[],2022-04-16 20:53:04.159902
922,784520,utip,https://utip.io/grospatapouf,[],127,2022-04-16 20:53:13.007353
923,1819613,utip,https://utip.io/Melvak,[],1 548,2022-04-16 20:53:25.644697
924,1330928,utip,https://utip.io/gnakalehacker,[],[],2022-04-16 20:53:34.079969
925,2240341,utip,http://www.utip.io/sora,[],18 151,2022-04-16 20:53:47.317185
926,2124405,utip,https://utip.io/aliciatv,[],616,2022-04-16 20:54:00.249716
927,2364985,utip,https://utip.io/hakkentv,[],2,2022-04-16 20:54:09.533150
928,830496,kickstarter,https://www.kickstarter.com/projects/urbancircus/cirrus-bicycle-airbag-jacket?utm_source=landing-page,[],[],2022-04-16 20:54:15.298145
929,2322432,paypal,https://www.paypal.me/Multicortt,[],[],2022-04-16 20:54:22.623747
930,737087,paypal,https://www.paypal.com/pools/c/8fozs12aZe,[],[],2022-04-16 20:54:44.327617
931,2223454,paypal,https://www.paypal.com/pools/c/8cyDz4mQkL,[],[],2022-04-16 20:55:06.507667
932,1303823,utip,https://www.utip.io/manzabull,[],244,2022-04-16 20:55:17.973560
933,758,utip,https://utip.io/TheBestPaRaNoo,[],11,2022-04-16 20:55:29.223490
934,507993,utip,https://utip.io/banban,[],1,2022-04-16 20:55:40.742608
935,33677,paypal,https://www.paypal.com/paypalme/savoirpourtous,[],[],2022-04-16 20:55:47.496572
936,2318165,utip,https://utip.io/robloxchannel,[],[],2022-04-16 20:55:56.024163
937,820879,utip,https://www.utip.io/s/TxluAnâ\x80\x8b,[],[],2022-04-16 20:56:03.797153
938,2227401,tipeee,https://fr.tipeee.com/solid-mike,0 €,0,2022-04-16 20:56:15.470399
939,233531,ulule,https://fr.ulule.com/babor,[],[],2022-04-16 20:56:23.189471
940,209359,utip,https://www.utip.io/fulmetal2b,[],521,2022-04-16 20:56:31.733721
941,1990217,utip,https://utip.io/kaelbel,[],140,2022-04-16 20:56:44.569089
942,337493,utip,https://www.utip.io/oximozyt,[],7 094,2022-04-16 20:56:52.920058
943,1984604,tipeee,https://fr.tipeee.com/joseph-seong,0 €,0,2022-04-16 20:57:00.108898
944,453413,kisskissbankbank,https://www.kisskissbankbank.com/fr/projects/metalliquoi-le-livre,[],[],2022-04-16 20:57:09.143044
945,1010036,patreon,https://www.patreon.com/posts/52349021,[],[],2022-04-16 20:57:14.385572
946,566080,paypal,https://www.paypal.com/donate/?token=LjETZda_10ZnQ83gCQ2QmzdDMB9s0KEZsypzkiiuKZoIK80SBM0ZRJWncuYihrNwz0njY0&country.x=FR&locale.x=FR,[],[],2022-04-16 20:57:20.639628
947,2213332,utip,https://www.utip.io/goodwin,[],1 470,2022-04-16 20:57:29.599518
948,2151817,patreon,https://www.patreon.com/nowtech,[],[],2022-04-16 20:57:42.628376
949,856601,utip,https://utip.io/imot3k,[],992,2022-04-16 20:57:55.535903
950,1675654,utip,https://utip.io/lordofscreen,[],13,2022-04-16 20:58:05.007289
951,2204623,ulule,https://fr.ulule.com/tubonia-tome-2,[],[],2022-04-16 20:58:13.666453
952,1307964,ulule,https://fr.ulule.com/ludocare,[],[],2022-04-16 20:58:21.400856
953,10785,utip,https://utip.io/TipJuJuBaby,[],1 022,2022-04-16 20:58:37.078616
954,903313,utip,https://utip.io/eckinox,[],1 772,2022-04-16 20:58:47.749797
955,363299,utip,https://utip.io/bricebbrice,[],1 942,2022-04-16 20:58:56.063377
956,2294519,utip,https://utip.io/laboucherie,[],412,2022-04-16 20:59:04.796015
957,1313248,utip,https://www.utip.io/AlexSan,[],1 169,2022-04-16 20:59:18.838676
958,1672742,tipeee,https://www.tipeee.com/ahmedlndy,€0,0,2022-04-16 20:59:26.201138
959,897021,utip,https://www.utip.io/RaAaK,[],8 512,2022-04-16 20:59:35.224918
960,52325,utip,https://utip.io/s/rsQH32,[],[],2022-04-16 20:59:46.530659
961,1696742,utip,https://www.utip.io/JulienChieze,[],853,2022-04-16 20:59:56.078112
962,882872,tipeee,https://en.tipeee.com/sonikrage,[],[],2022-04-16 21:00:03.432555
963,2226379,tipeee,https://fr.tipeee.com/gouvhd,[],[],2022-04-16 21:00:10.698484
964,2192375,utip,https://utip.io/kombo,[],368,2022-04-16 21:00:19.435391
965,2309021,ulule,https://fr.ulule.com/explore-kirghizistan-guide-aventure,[],[],2022-04-16 21:00:27.013751
966,1974169,utip,https://utip.io/thedreamsofvictor,[],40,2022-04-16 21:00:35.253828
967,1283512,kisskissbankbank,https://www.kisskissbankbank.com/fr/projects/awakening-school,[],[],2022-04-16 21:00:43.507343
968,190811,utip,https://utip.io/massimoffishal,[],105,2022-04-16 21:00:52.089320
969,879640,utip,https://utip.io/tiboudouboudou,[],3 625,2022-04-16 21:01:02.241995
970,1488607,ulule,https://fr.ulule.com/backseat/,[],[],2022-04-16 21:01:09.725553
971,1684905,utip,https://utip.io/abdgamingyt,[],20,2022-04-16 21:01:21.474784
972,2232156,paypal,https://www.paypal.me/BotoXbz,[],[],2022-04-16 21:01:28.467909
973,2549,paypal,https://www.paypal.me/73steven,[],[],2022-04-16 21:01:35.407000
974,2303093,utip,https://utip.io/ynotece,[],309,2022-04-16 21:01:44.249673
975,643708,paypal,https://www.paypal.me/lyceeaverroes,[],[],2022-04-16 21:01:51.266855
976,1296878,tipeee,https://www.tipeee.com/lepoissonrouge,[],10,2022-04-16 21:02:02.106158
977,2041061,utip,https://www.utip.io/mamflower,[],[],2022-04-16 21:02:10.868433
978,2187966,kisskissbankbank,https://www.kisskissbankbank.com/fr/projects/zone-sauvage,[],[],2022-04-16 21:02:29.094112
979,1821586,patreon,https://www.patreon.com/liguedestrolleurs,[],[],2022-04-16 21:02:42.955080
980,2247778,ulule,https://fr.ulule.com/epsiloon/?utm_source=google&utm_medium=cpc&utm_campaign=presale_128481&utm_content={{ad.name}}&utm_term=search,[],[],2022-04-16 21:02:50.485569
981,2253691,utip,http://utip.io/leshistoiresdeskull,[],1 003,2022-04-16 21:03:02.097539
982,1206538,patreon,https://www.patreon.com/sophieriche,[],[],2022-04-16 21:03:13.867754
983,678663,tipeee,https://fr.tipeee.com/karal_yt,36 €,5,2022-04-16 21:03:20.746032
984,626960,paypal,https://www.paypal.com/ne/webapps/mpp/pay-with-app?locale.x=fr_NE,[],[],2022-04-16 21:03:27.791911
985,1228939,tipeee,https://www.tipeee.com/demos-kratos,€379,94,2022-04-16 21:03:34.788750
986,2262089,utip,https://utip.io/mariesarah/home,[],121,2022-04-16 21:03:45.274748
987,140877,tipeee,https://fr.tipeee.com/ambrouille,2 €,1,2022-04-16 21:03:51.948739
988,2180466,utip,https://utip.io/holamonsieur,[],87,2022-04-16 21:04:04.748600
989,2286508,paypal,https://www.paypal.com/pools/c/8a0UCb,[],[],2022-04-16 21:04:26.962225
990,670300,utip,https://www.utip.io/chrisliberty93,[],1 474,2022-04-16 21:04:34.984638
991,2196662,paypal,https://paypal.me/nkaliworks,[],[],2022-04-16 21:04:42.220638
992,371508,tipeee,https://en.tipeee.com/phoenixproduction,[],[],2022-04-16 21:04:49.486396
993,2173321,utip,https://utip.io/mrvirtuoz,[],4 881,2022-04-16 21:04:58.623918
994,650759,utip,https://utip.io/VivreAvec,[],2 775,2022-04-16 21:05:13.176793
995,784330,utip,https://utip.io/scienceetonnante,[],1 761,2022-04-16 21:05:25.151616
996,2251655,tipeee,https://fr.tipeee.com/majin,0 €,0,2022-04-16 21:05:33.416405
997,1596490,utip,https://utip.io/leabello,[],174,2022-04-16 21:05:44.080668
998,2232117,utip,https://utip.io/sunday,[],113,2022-04-16 21:05:56.564609
999,1789393,utip,https://utip.io/raska,[],984,2022-04-16 21:06:16.542302
1000,2225955,tipeee,https://fr.tipeee.com/achete-des-outiel-de-game,0 €,0,2022-04-16 21:06:23.293964
1001,2164149,tipeee,https://fr.tipeee.com/loner,162 €,12,2022-04-16 21:06:30.165405
1002,1904154,utip,https://utip.io/leg3ndz,[],902,2022-04-16 21:06:39.944112
1003,117797,ulule,https://fr.ulule.com/tubonia-tome-2,[],[],2022-04-16 21:06:49.468903
1004,2194464,tipeee,https://fr.tipeee.com/le-potager-dolivier,[],[],2022-04-16 21:06:56.619772
1005,38152,utip,https://utip.io/alliancerainbow,[],848,2022-04-16 21:07:05.920829
1006,2319488,tipeee,https://www.tipeee.com/asmermaidâ\x80\x8bâ\x80\x8bâ\x80\x8bâ\x80\x8bâ\x80\x8b,[],[],2022-04-16 21:07:13.014814
1007,1410662,utip,https://www.utip.io/sidemaul,[],624,2022-04-16 21:07:22.255257
1008,2300774,tipeee,https://fr.tipeee.com/genie-de-la-gratte,0 €,0,2022-04-16 21:07:29.955469
1009,2210046,utip,https://www.utip.io/lucasstudio,[],2 212,2022-04-16 21:07:39.254840
1010,2191304,paypal,https://www.paypal.me/ericlecarreleur,[],[],2022-04-16 21:07:46.221878
1011,1348345,tipeee,https://www.tipeee.com/maudbettinamarie,€42,12,2022-04-16 21:07:55.047371
1012,2055628,paypal,https://www.paypal.com/donate/?hosted_button_id=7VHXPV8XB9B7C,[],[],2022-04-16 21:08:01.948945
1013,8430,ulule,https://fr.ulule.com/tubonia-tome-2,[],[],2022-04-16 21:08:09.709860
1014,892540,tipeee,https://fr.tipeee.com/davidk,0 €,0,2022-04-16 21:08:16.744738
1015,2323278,utip,https://utip.io/MEHDISOFIANE,[],27,2022-04-16 21:08:29.189130
1016,2197116,tipeee,https://fr.tipeee.com/poifamily,0 €,0,2022-04-16 21:08:36.076122
1017,843788,tipeee,https://fr.tipeee.com/trash,5 €,4,2022-04-16 21:08:45.327572
1018,836688,utip,https://utip.io/chloeguerinyt,[],99,2022-04-16 21:08:56.100195
1019,171832,utip,https://utip.io/eachfiive,[],155,2022-04-16 21:09:05.006113
1020,641646,tipeee,https://www.tipeee.com/toutenbois,€31,17,2022-04-16 21:09:12.663780
1021,1562189,tipeee,https://www.tipeee.com/blitzstream,[],15,2022-04-16 21:09:20.082483
1022,2343,utip,https://utip.io/alysboucher/home,[],90,2022-04-16 21:09:32.344294
1023,475307,utip,https://utip.io/parlonsystoire,[],2 026,2022-04-16 21:09:45.989351
1024,812011,utip,http://www.utip.io/neotikz,[],384,2022-04-16 21:09:59.578461
1025,538,kisskissbankbank,https://www.kisskissbankbank.com/fr/projects/inspecteur-le-blanko-le-retour,[],[],2022-04-16 21:10:09.611601
1026,757736,utip,https://utip.io/weediful,[],566,2022-04-16 21:10:20.076233
1027,363954,paypal,https://www.paypal.me/Kenstunt,[],[],2022-04-16 21:10:27.606027
1028,1311812,utip,http://utip.io/rhinotips,[],[],2022-04-16 21:10:39.930993
1029,2321357,utip,http://www.utip.io/ppiout,[],172,2022-04-16 21:11:05.329219
1030,1192399,utip,https://utip.io/megascier,[],7,2022-04-16 21:11:35.074911
1031,2194002,utip,https://www.utip.io/nikofmaker/stickers,[],[],2022-04-16 21:11:47.011939
1032,2335494,utip,https://www.utip.io/killiansensei,[],182,2022-04-16 21:12:00.402569
1033,45,patreon,https://www.patreon.com/patrix,[],[],2022-04-16 21:12:12.868622
1034,3544,ulule,https://fr.ulule.com/parole-chat/news/,[],[],2022-04-16 21:12:22.153778
1035,721519,ulule,https://fr.ulule.com/lmle/,[],[],2022-04-16 21:12:31.860575
1036,2705,kickstarter,https://www.kickstarter.com/projects/novatropes/novatropes-electro-kinetic-sculptures-inspired-by-nature,[],[],2022-04-16 21:12:37.988569
1037,364291,utip,https://utip.io/serhatmore,[],183,2022-04-16 21:12:53.652995
1038,2018995,tipeee,https://fr.tipeee.com/je-dois-me-nourrir,0 €,0,2022-04-16 21:13:02.229842
1039,873144,tipeee,https://www.tipeee.com/hygiene-mentale,€914,362,2022-04-16 21:13:12.429148
1040,684526,utip,https://utip.io/misterflech,[],3 982,2022-04-16 21:13:21.185727
1041,772194,utip,https://utip.io/MrAurel,[],205,2022-04-16 21:13:32.311853
1042,2286656,utip,https://utip.io/ludovicfox,[],[],2022-04-16 21:13:40.620235
1043,7012,tipeee,https://www.tipeee.com/tai-wuang-shindehai,€393,59,2022-04-16 21:13:47.807701
1044,2000019,utip,https://utip.io/lesaventuresdemarcus,[],74,2022-04-16 21:14:00.454255
1045,1198393,utip,https://www.utip.io/veryfrenchtrip,[],276,2022-04-16 21:14:10.419911
1046,1918680,tipeee,https://www.tipeee.com/big-bad-hater,[],[],2022-04-16 21:14:18.001326
1047,232402,paypal,https://www.paypal.me/oceaniezeros,[],[],2022-04-16 21:14:24.984774
1048,1250051,proarti,https://www.proarti.fr/collect/project/whispers/0,[],[],2022-04-16 21:14:46.135015
1049,2319056,utip,https://utip.io/otakulte,[],551,2022-04-16 21:15:00.825000
1050,2127819,utip,https://utip.io/jedemo,[],[],2022-04-16 21:15:10.060071
1051,2158552,tipeee,https://fr.tipeee.com/techniques-spatiales,234 €,61,2022-04-16 21:15:19.879084
1052,808148,paypal,https://www.paypal.com/paypalme/ufotinik,[],[],2022-04-16 21:15:27.028019
1053,2255335,utip,https://www.utip.io/scush,[],2,2022-04-16 21:15:47.936146
1054,1631140,paypal,https://www.paypal.com/fr/webapps/mpp/qrcode,[],[],2022-04-16 21:15:55.089646
1055,5428,tipeee,https://www.tipeee.com/gussdx-videoâ\x80\x8b,[],[],2022-04-16 21:16:02.755129
1056,2277403,tipeee,https://fr.tipeee.com/capsul-pop,1 €,1,2022-04-16 21:16:14.112250
1057,2299649,utip,https://www.utip.io/gamuran,[],11,2022-04-16 21:16:28.763598
1058,1266118,tipeee,https://www.tipeee.com/lfxchaigneau,[],42,2022-04-16 21:16:36.772239
1059,2131373,ulule,https://fr.ulule.com/calendrierqueer/,[],[],2022-04-16 21:16:44.581948
1060,505832,kisskissbankbank,https://www.kisskissbankbank.com/fr/projects/multiplamg-stage-1000-milletipla,[],[],2022-04-16 21:16:54.530099
1061,1369,ulule,https://fr.ulule.com/e-zip,[],[],2022-04-16 21:17:02.693681
1062,2191739,utip,https://utip.io/quinzel,[],11 705,2022-04-16 21:17:16.152108
1063,343208,utip,https://utip.io/KeriaG69,[],93,2022-04-16 21:17:26.062884
1064,665636,kickstarter,https://www.kickstarter.com/projects/paddlecreekgames/fractured-veil-a-survival-and-base-building-multiplayer,[],[],2022-04-16 21:17:32.068008
1065,4242,utip,https://utip.io/myfuckinmess,[],6 120,2022-04-16 21:17:40.959345
1066,2181943,utip,https://utip.io/mathieucambet,[],5,2022-04-16 21:17:53.829229
1067,871440,paypal,https://paypal.me/yascute2911?locale.x=fr_XC,[],[],2022-04-16 21:18:01.382056
1068,1928922,utip,https://utip.io/pwnz,[],534,2022-04-16 21:18:12.380664
1069,885342,utip,https://utip.io/jonathanclnt,[],362,2022-04-16 21:18:28.594480
1070,2212780,utip,https://utip.io/catchclub,[],1 038,2022-04-16 21:18:38.705792
1071,795995,tipeee,https://fr.tipeee.com/eddiecudi,0 €,0,2022-04-16 21:18:49.995708
1072,822864,utip,https://utip.io/asfax,[],255,2022-04-16 21:19:09.125789
1073,2096326,kickstarter,https://www.kickstarter.com/projects/456601583/lerou-worlds-first-finger-simulated-massaging-robot?lang=fr,[],[],2022-04-16 21:19:14.928170
1074,2317967,tipeee,https://fr.tipeee.com/tony-et-ses-pensees,[],[],2022-04-16 21:19:22.695611
1075,833058,paypal,https://www.paypal.com/pools/c/87ZzRaJvkr,[],[],2022-04-16 21:19:45.336792
1076,5668,utip,https://www.utip.io/elisejeremymrjejecool06,[],360,2022-04-16 21:19:58.568764
1077,2056481,patreon,https://www.patreon.com/imfrenchbaloo,[],[],2022-04-16 21:20:09.169316
1078,831823,tipeee,https://fr.tipeee.com/oxem,81 €,7,2022-04-16 21:20:21.751929
1079,1294,kickstarter,https://www.kickstarter.com/projects/cybersheepfilm/noguchis-bell-series,[],[],2022-04-16 21:20:28.384226
1080,2203980,ulule,https://fr.ulule.com/en-quete-de-linexplique,[],[],2022-04-16 21:20:36.132966
